10 200 0.0000000960 2
10010 200 0.0000003840 10
20010 200 0.0000004310 10
30010 200 0.0000002980 10
40010 200 0.0000003730 10
50010 200 0.0000003280 10
60010 200 0.0000003600 10
70010 200 0.0000003460 10
80010 200 0.0000003670 10
90010 200 0.0000003930 12
100010 200 0.0000003360 12
110010 200 0.0000003310 12
120010 200 0.0000003300 12
130010 200 0.0000003350 12
140010 200 0.0000003510 12
150010 200 0.0000003590 12
160010 200 0.0000003640 12
170010 200 0.0000003950 12
180010 200 0.0000003490 12
190010 200 0.0000003640 12
200010 200 0.0000003370 12
210010 200 0.0000003350 12
220010 200 0.0000003450 12
230010 200 0.0000003840 12
240010 200 0.0000003650 12
250010 200 0.0000003540 12
260010 200 0.0000003540 12
270010 200 0.0000003320 12
280010 200 0.0000003790 12
290010 200 0.0000003660 12
300010 200 0.0000003570 12
310010 200 0.0000003510 12
320010 200 0.0000003780 12
330010 200 0.0000003630 12
340010 200 0.0000003830 12
350010 200 0.0000003450 12
360010 200 0.0000004030 12
370010 200 0.0000003490 12
380010 200 0.0000003670 12
390010 200 0.0000003570 12
400010 200 0.0000003760 12
410010 200 0.0000003630 12
420010 200 0.0000003750 12
430010 200 0.0000003710 12
440010 200 0.0000003680 12
450010 200 0.0000003940 12
460010 200 0.0000004250 12
470010 200 0.0000003720 12
480010 200 0.0000004120 12
490010 200 0.0000003880 12
500010 200 0.0000004020 12
510010 200 0.0000003790 12
520010 200 0.0000004050 12
530010 200 0.0000003840 12
540010 200 0.0000004140 12
550010 200 0.0000004090 12
560010 200 0.0000003990 12
570010 200 0.0000004300 12
580010 200 0.0000003940 12
590010 200 0.0000003930 12
600010 200 0.0000004090 12
610010 200 0.0000004480 12
620010 200 0.0000004140 12
630010 200 0.0000004330 12
640010 200 0.0000003930 12
650010 200 0.0000004290 12
660010 200 0.0000004370 12
670010 200 0.0000004160 12
680010 200 0.0000003920 12
690010 200 0.0000003730 12
700010 200 0.0000004640 12
710010 200 0.0000004030 12
720010 200 0.0000003910 12
730010 200 0.0000003770 12
740010 200 0.0000003570 12
750010 200 0.0000003880 12
760010 200 0.0000004240 12
770010 200 0.0000004400 12
780010 200 0.0000004270 12
790010 200 0.0000004240 12
800010 200 0.0000004360 14
810010 200 0.0000004370 14
820010 200 0.0000004940 14
830010 200 0.0000004620 14
840010 200 0.0000004830 14
850010 200 0.0000005040 14
860010 200 0.0000005000 14
870010 200 0.0000004730 14
880010 200 0.0000005040 14
890010 200 0.0000004500 14
900010 200 0.0000003950 14
910010 200 0.0000004850 14
920010 200 0.0000004500 14
930010 200 0.0000004310 14
940010 200 0.0000004700 14
950010 200 0.0000005210 14
