10 200 0.0000000870 12
10010 200 0.0000002820 60
20010 200 0.0000002900 60
30010 200 0.0000003070 60
40010 200 0.0000004170 60
50010 200 0.0000002790 60
60010 200 0.0000002890 60
70010 200 0.0000002890 60
80010 200 0.0000002880 60
90010 200 0.0000003780 72
100010 200 0.0000003630 72
110010 200 0.0000003890 72
120010 200 0.0000003920 72
130010 200 0.0000003600 72
140010 200 0.0000003680 72
150010 200 0.0000003670 72
160010 200 0.0000003480 72
170010 200 0.0000003690 72
180010 200 0.0000003590 72
190010 200 0.0000003310 72
200010 200 0.0000003530 72
210010 200 0.0000003540 72
220010 200 0.0000003310 72
230010 200 0.0000003630 72
240010 200 0.0000004670 72
250010 200 0.0000003500 72
260010 200 0.0000003570 72
270010 200 0.0000003570 72
280010 200 0.0000003710 72
290010 200 0.0000004070 72
300010 200 0.0000003710 72
310010 200 0.0000003510 72
320010 200 0.0000003570 72
330010 200 0.0000003450 72
340010 200 0.0000003820 72
350010 200 0.0000003720 72
360010 200 0.0000003430 72
370010 200 0.0000003780 72
380010 200 0.0000003830 72
390010 200 0.0000003840 72
400010 200 0.0000003630 72
410010 200 0.0000004720 72
420010 200 0.0000003860 72
430010 200 0.0000003780 72
440010 200 0.0000003950 72
450010 200 0.0000004080 72
460010 200 0.0000004000 72
470010 200 0.0000005300 72
480010 200 0.0000003960 72
490010 200 0.0000004350 72
500010 200 0.0000004170 72
510010 200 0.0000004130 72
520010 200 0.0000004430 72
530010 200 0.0000004330 72
540010 200 0.0000004980 72
550010 200 0.0000004070 72
560010 200 0.0000004040 72
570010 200 0.0000004040 72
580010 200 0.0000005820 72
590010 200 0.0000004160 72
600010 200 0.0000005010 72
610010 200 0.0000004330 72
620010 200 0.0000004310 72
630010 200 0.0000005930 72
640010 200 0.0000004210 72
650010 200 0.0000004500 72
660010 200 0.0000004350 72
670010 200 0.0000004270 72
680010 200 0.0000003970 72
690010 200 0.0000004140 72
700010 200 0.0000004040 72
710010 200 0.0000004210 72
720010 200 0.0000004330 72
730010 200 0.0000004180 72
740010 200 0.0000004160 72
750010 200 0.0000004230 72
760010 200 0.0000004290 72
770010 200 0.0000004030 72
780010 200 0.0000004000 72
790010 200 0.0000003970 72
800010 200 0.0000004650 84
810010 200 0.0000004560 84
820010 200 0.0000004880 84
830010 200 0.0000004860 84
840010 200 0.0000004510 84
850010 200 0.0000004880 84
860010 200 0.0000006380 84
870010 200 0.0000004470 84
880010 200 0.0000004620 84
890010 200 0.0000004420 84
900010 200 0.0000004990 84
910010 200 0.0000004540 84
920010 200 0.0000004700 84
930010 200 0.0000004530 84
940010 200 0.0000004600 84
950010 200 0.0000004450 84
960010 200 0.0000004600 84
970010 200 0.0000004630 84
980010 200 0.0000004650 84
990010 200 0.0000004730 84
1000010 200 0.0000004500 84
1010010 200 0.0000004680 84
1020010 200 0.0000004660 84
1030010 200 0.0000004670 84
1040010 200 0.0000005480 84
1050010 200 0.0000005610 84
1060010 200 0.0000004400 84
1070010 200 0.0000004660 84
1080010 200 0.0000005030 84
1090010 200 0.0000004530 84
1100010 200 0.0000004800 84
1110010 200 0.0000004720 84
1120010 200 0.0000004760 84
1130010 200 0.0000004790 84
1140010 200 0.0000004730 84
1150010 200 0.0000004650 84
1160010 200 0.0000004770 84
1170010 200 0.0000004490 84
1180010 200 0.0000004560 84
1190010 200 0.0000004880 84
1200010 200 0.0000004740 84
1210010 200 0.0000005840 84
1220010 200 0.0000004570 84
1230010 200 0.0000005040 84
1240010 200 0.0000005380 84
1250010 200 0.0000004760 84
1260010 200 0.0000004900 84
1270010 200 0.0000004480 84
1280010 200 0.0000004740 84
1290010 200 0.0000004840 84
1300010 200 0.0000004450 84
1310010 200 0.0000004350 84
1320010 200 0.0000004700 84
1330010 200 0.0000004490 84
1340010 200 0.0000004750 84
1350010 200 0.0000004710 84
1360010 200 0.0000004410 84
1370010 200 0.0000004730 84
1380010 200 0.0000004650 84
1390010 200 0.0000005330 84
1400010 200 0.0000004640 84
1410010 200 0.0000004880 84
1420010 200 0.0000004760 84
1430010 200 0.0000004780 84
1440010 200 0.0000004780 84
1450010 200 0.0000004610 84
1460010 200 0.0000004550 84
1470010 200 0.0000004630 84
1480010 200 0.0000004960 84
1490010 200 0.0000004910 84
1500010 200 0.0000004760 84
1510010 200 0.0000004610 84
1520010 200 0.0000004610 84
1530010 200 0.0000004520 84
1540010 200 0.0000004700 84
1550010 200 0.0000004630 84
1560010 200 0.0000004860 84
1570010 200 0.0000004650 84
1580010 200 0.0000004810 84
1590010 200 0.0000004960 84
1600010 200 0.0000004690 84
1610010 200 0.0000004890 84
1620010 200 0.0000004550 84
1630010 200 0.0000004690 84
1640010 200 0.0000005150 84
1650010 200 0.0000004720 84
1660010 200 0.0000004860 84
1670010 200 0.0000004640 84
1680010 200 0.0000004890 84
1690010 200 0.0000004820 84
1700010 200 0.0000005100 84
1710010 200 0.0000004810 84
1720010 200 0.0000004640 84
1730010 200 0.0000004850 84
1740010 200 0.0000004780 84
1750010 200 0.0000005990 84
1760010 200 0.0000006090 84
1770010 200 0.0000004950 84
1780010 200 0.0000005190 84
1790010 200 0.0000005100 84
1800010 200 0.0000004990 84
1810010 200 0.0000004990 84
1820010 200 0.0000004670 84
1830010 200 0.0000004620 84
1840010 200 0.0000004710 84
1850010 200 0.0000004780 84
1860010 200 0.0000005150 84
1870010 200 0.0000004800 84
1880010 200 0.0000004560 84
1890010 200 0.0000004710 84
1900010 200 0.0000004810 84
1910010 200 0.0000005050 84
1920010 200 0.0000004880 84
1930010 200 0.0000005030 84
1940010 200 0.0000005280 84
1950010 200 0.0000004990 84
1960010 200 0.0000004830 84
1970010 200 0.0000005070 84
1980010 200 0.0000004750 84
1990010 200 0.0000004970 84
2000010 200 0.0000004870 84
2010010 200 0.0000004830 84
2020010 200 0.0000005450 84
2030010 200 0.0000005110 84
2040010 200 0.0000004790 84
2050010 200 0.0000004620 84
2060010 200 0.0000004820 84
2070010 200 0.0000004850 84
2080010 200 0.0000004800 84
2090010 200 0.0000005210 84
2100010 200 0.0000004900 84
2110010 200 0.0000004990 84
2120010 200 0.0000004730 84
2130010 200 0.0000005400 84
2140010 200 0.0000004890 84
2150010 200 0.0000005180 84
2160010 200 0.0000005560 84
2170010 200 0.0000004770 84
2180010 200 0.0000004810 84
2190010 200 0.0000004790 84
2200010 200 0.0000004810 84
2210010 200 0.0000004740 84
2220010 200 0.0000004930 84
2230010 200 0.0000004840 84
2240010 200 0.0000004680 84
2250010 200 0.0000004980 84
2260010 200 0.0000005790 84
2270010 200 0.0000004830 84
2280010 200 0.0000005000 84
2290010 200 0.0000004830 84
2300010 200 0.0000005040 84
2310010 200 0.0000005140 84
2320010 200 0.0000005460 84
2330010 200 0.0000005100 84
2340010 200 0.0000005180 84
2350010 200 0.0000005620 84
2360010 200 0.0000006010 84
2370010 200 0.0000005220 84
2380010 200 0.0000004990 84
2390010 200 0.0000004890 84
2400010 200 0.0000005040 84
2410010 200 0.0000005120 84
2420010 200 0.0000004830 84
2430010 200 0.0000004920 84
2440010 200 0.0000005560 84
